date,bv,data,txtype
2019-04-17T03:41:00Z,12.472,42472,1
2019-04-17T03:46:00Z,12.706,42471,1
2019-04-17T03:46:00Z,12.472,42471,1
2019-04-17T03:51:00Z,12.706,42471,1
2019-04-17T03:51:00Z,12.472,42471,1
2019-04-17T03:56:00Z,12.706,42471,1
2019-04-17T03:56:00Z,12.472,42471,1
2019-04-17T04:01:00Z,12.472,42471,1
2019-04-17T04:01:00Z,12.706,42471,1
2019-04-17T04:06:00Z,12.472,42471,1
2019-04-17T04:06:00Z,12.706,42471,1
2019-04-17T04:11:00Z,12.472,42471,1
2019-04-17T04:11:00Z,12.706,42471,1
2019-04-17T04:16:00Z,12.472,42471,1
2019-04-17T04:16:00Z,12.238,42471,1
2019-04-17T04:21:00Z,12.472,42471,1
2019-04-17T04:21:00Z,12.238,42471,1
2019-04-17T04:26:00Z,12.238,42471,1
2019-04-17T04:26:00Z,12.472,42471,1
2019-04-17T04:31:00Z,12.472,42471,1
2019-04-17T04:31:00Z,12.238,42471,1
2019-04-17T04:36:00Z,12.238,42471,1
2019-04-17T04:36:00Z,12.472,42471,1
2019-04-17T04:41:00Z,12.238,42471,1
2019-04-17T04:41:00Z,12.472,42471,1
2019-04-17T04:46:00Z,12.472,42471,1
2019-04-17T04:46:00Z,12.238,42471,1
2019-04-17T04:51:00Z,12.472,42471,1
2019-04-17T04:51:00Z,12.238,42471,1
2019-04-17T04:56:00Z,12.472,42470,1
2019-04-17T04:56:00Z,12.238,42470,1
2019-04-17T05:01:00Z,12.238,42470,1
2019-04-17T05:01:00Z,12.472,42470,1
2019-04-17T05:06:00Z,12.238,42470,1
2019-04-17T05:06:00Z,12.472,42470,1
2019-04-17T05:11:00Z,12.238,42470,1
2019-04-17T05:11:00Z,12.472,42470,1
2019-04-17T05:16:00Z,12.238,42470,1
2019-04-17T05:21:00Z,12.238,42470,1
2019-04-17T05:26:00Z,12.238,42470,1
2019-04-17T05:31:00Z,12.238,42470,1
2019-04-17T05:36:00Z,12.238,42469,1
2019-04-17T05:41:00Z,12.238,42469,1
2019-04-17T05:46:00Z,12.238,42468,1
2019-04-17T05:51:00Z,12.238,42469,1
2019-04-17T05:56:00Z,12.238,42469,1
2019-04-17T06:01:00Z,12.238,42469,1
2019-04-17T06:06:00Z,12.238,42469,1
2019-04-17T06:11:00Z,12.238,42469,1
2019-04-17T06:16:00Z,12.238,42469,1
2019-04-17T06:21:00Z,12.238,42468,1
2019-04-17T06:26:00Z,12.238,42468,1
2019-04-17T06:31:00Z,12.238,42468,1
2019-04-17T06:36:00Z,12.238,42468,1
2019-04-17T06:41:00Z,12.238,42467,1
2019-04-17T06:46:00Z,12.238,42467,1
2019-04-17T06:51:00Z,12.238,42467,1
2019-04-17T06:56:00Z,12.238,42467,1
2019-04-17T07:01:00Z,12.238,42467,1
2019-04-17T07:06:00Z,12.238,42467,1
2019-04-17T07:11:00Z,12.238,42467,1
2019-04-17T07:16:00Z,12.238,42467,1
2019-04-17T07:21:00Z,12.238,42467,1
2019-04-17T07:26:00Z,12.238,42467,1
2019-04-17T07:31:00Z,12.238,42467,1
2019-04-17T07:36:00Z,12.238,42466,1
2019-04-17T07:41:00Z,12.238,42466,1
2019-04-17T07:46:00Z,12.238,42466,1
2019-04-17T07:51:00Z,12.238,42466,1
2019-04-17T07:56:00Z,12.238,42466,1
2019-04-17T08:01:00Z,12.238,42466,1
2019-04-17T08:06:00Z,12.238,42466,1
2019-04-17T08:11:00Z,12.238,42467,1
2019-04-17T08:16:00Z,12.238,42468,1
2019-04-17T08:16:00Z,12.706,42468,1
2019-04-17T08:21:00Z,12.238,42469,1
2019-04-17T08:21:00Z,12.706,42469,1
2019-04-17T08:26:00Z,12.706,42469,1
2019-04-17T08:26:00Z,12.238,42469,1
2019-04-17T08:31:00Z,12.238,42469,1
2019-04-17T08:31:00Z,12.706,42469,1
2019-04-17T08:36:00Z,12.238,42469,1
2019-04-17T08:36:00Z,12.706,42469,1
2019-04-17T08:41:00Z,12.238,42468,1
2019-04-17T08:41:00Z,12.706,42468,1
2019-04-17T08:46:00Z,12.706,42467,1
2019-04-17T08:46:00Z,12.238,42467,1
2019-04-17T08:51:00Z,12.238,42465,1
2019-04-17T08:51:00Z,12.706,42465,1
2019-04-17T08:56:00Z,12.706,42465,1
2019-04-17T08:56:00Z,12.238,42465,1
2019-04-17T09:01:00Z,12.706,42464,1
2019-04-17T09:01:00Z,12.238,42464,1
2019-04-17T09:06:00Z,12.706,42464,1
2019-04-17T09:06:00Z,12.238,42464,1
2019-04-17T09:11:00Z,12.706,42464,1
2019-04-17T09:11:00Z,12.238,42464,1
2019-04-17T09:16:00Z,12.706,42464,1
2019-04-17T09:16:00Z,12.238,42464,1
2019-04-17T09:21:00Z,12.706,42464,1
2019-04-17T09:21:00Z,12.238,42464,1
2019-04-17T09:26:00Z,12.706,42464,1
2019-04-17T09:26:00Z,12.238,42464,1
2019-04-17T09:31:00Z,12.706,42464,1
2019-04-17T09:31:00Z,12.238,42464,1
2019-04-17T09:36:00Z,12.238,42463,1
2019-04-17T09:36:00Z,12.706,42463,1
2019-04-17T09:41:00Z,12.238,42464,1
2019-04-17T09:41:00Z,12.706,42464,1
2019-04-17T09:46:00Z,12.238,42463,1
2019-04-17T09:46:00Z,12.706,42463,1
2019-04-17T09:51:00Z,12.238,42463,1
2019-04-17T09:51:00Z,12.706,42463,1
2019-04-17T09:56:00Z,12.238,42464,1
2019-04-17T09:56:00Z,12.706,42464,1
2019-04-17T10:01:00Z,12.238,42463,1
2019-04-17T10:01:00Z,12.706,42463,1
2019-04-17T10:06:00Z,12.238,42464,1
2019-04-17T10:06:00Z,12.706,42464,1
2019-04-17T10:11:00Z,12.238,42464,1
2019-04-17T10:11:00Z,12.706,42464,1
2019-04-17T10:16:00Z,12.238,42463,1
2019-04-17T10:21:00Z,12.238,42463,1
2019-04-17T10:26:00Z,12.238,42462,1
2019-04-17T10:31:00Z,12.238,42462,1
2019-04-17T10:36:00Z,12.238,42462,1
2019-04-17T10:41:00Z,12.238,42462,1
